layer,expert,selection_supervised_positions,selection_supervised_selected_hits,selection_supervised_selected_rate,selection_supervised_routing_mass,routing_rank
24,244,1561,192,0.12299807815502883,0.014711310357943626,475
27,54,1561,217,0.13901345291479822,0.01470036234785394,476
16,146,1561,211,0.13516976297245356,0.014693949941944267,477
9,98,1561,116,0.07431133888532991,0.014679091928251122,478
12,199,1561,213,0.1364509929532351,0.014675181924647661,479
6,47,1561,277,0.17745035233824472,0.014675025524503523,480
37,244,1561,161,0.1031390134529148,0.014632484685297886,481
10,87,1561,197,0.1262011531069827,0.014617157471172326,482
2,68,1561,139,0.08904548366431775,0.01460902466367713,483
11,186,1561,156,0.09993593850096093,0.01460620946108264,484
21,128,1561,177,0.1133888532991672,0.014566483824471493,485
17,50,1561,244,0.15631005765534914,0.014538644598814862,486
37,50,1561,158,0.10121716848174248,0.014526445387572069,487
2,170,1561,189,0.1210762331838565,0.014507677370275465,488
10,99,1561,179,0.11467008327994875,0.01442447249359385,489
17,159,1561,199,0.12748238308776424,0.014392566864189622,490
16,135,1561,147,0.09417040358744394,0.014382400854820628,491
38,78,1561,142,0.09096732863549008,0.014366135239830238,492
30,30,1561,148,0.09481101857783472,0.014342988018497758,493
17,7,1561,172,0.11018577834721333,0.014340016415759129,494
39,78,1561,206,0.13196668802049968,0.014338296014173607,495
23,233,1561,204,0.13068545803971812,0.014328599205237028,496
20,187,1561,196,0.12556053811659193,0.014322812399903908,497
11,225,1561,167,0.10698270339525945,0.014316243593850097,498
38,195,1561,197,0.1262011531069827,0.01430060357943626,499
22,105,1561,173,0.1108263933376041,0.01429372197309417,500
24,81,1561,159,0.10185778347213324,0.014291063170643818,501
28,216,1561,158,0.10121716848174248,0.01425524753763613,502
19,206,1561,171,0.10954516335682254,0.01424867873158232,503
3,90,1561,184,0.11787315823190263,0.014246489129564381,504
23,201,1561,167,0.10698270339525945,0.014228972313420884,505
4,175,1561,216,0.13837283792440744,0.014223498308376041,506
18,134,1561,191,0.12235746316463805,0.014216616702033953,507
25,88,1561,194,0.12427930813581038,0.014193000280269059,508
31,172,1561,240,0.15374759769378604,0.014179080667440743,509
11,252,1561,183,0.11723254324151185,0.014107605801569507,510
31,217,1561,180,0.11531069827033953,0.014052396550688661,511
18,203,1561,166,0.10634208840486867,0.014043168942184497,512
9,63,1561,146,0.09352978859705317,0.014023775324311339,513
11,14,1561,173,0.1108263933376041,0.01400250490470852,514
17,103,1561,232,0.14862267777065982,0.01393337604099936,515
28,151,1561,162,0.10377962844330557,0.01393337604099936,516
1,79,1561,91,0.05829596412556054,0.01392274083119795,517
30,216,1561,209,0.133888532991672,0.01391695402586483,518
12,228,1561,214,0.13709160794362588,0.013910541619955157,519
7,53,1561,207,0.13260730301089046,0.013903347213324792,520
25,199,1561,123,0.07879564381806534,0.013857991171524664,521
14,198,1561,194,0.12427930813581038,0.013795431113869315,522
1,252,1561,156,0.09993593850096093,0.013771658291960281,523
26,187,1561,204,0.13068545803971812,0.013759771881005765,524
5,184,1561,84,0.053811659192825115,0.013729117452754645,525
11,91,1561,159,0.10185778347213324,0.013726927850736707,526
33,170,1561,94,0.06021780909673286,0.013717231041800127,527
10,115,1561,177,0.1133888532991672,0.013691581418161436,528
3,188,1561,164,0.10506085842408712,0.013680789808215887,529
37,62,1561,121,0.07751441383728379,0.013654827384288918,530
9,251,1561,150,0.09609224855861627,0.013621826953875722,531
36,71,1561,198,0.1268417680973735,0.013608063741191544,532
3,29,1561,101,0.0647021140294683,0.013581788516976298,533
36,229,1561,84,0.053811659192825115,0.013573968509769378,534
32,237,1561,100,0.06406149903907751,0.013535181274023061,535
11,160,1561,154,0.09865470852017937,0.013513910854420243,536
9,78,1561,180,0.11531069827033953,0.013505778046925048,537
22,129,1561,172,0.11018577834721333,0.013473246816944267,538
34,21,1561,181,0.1159513132607303,0.013471213615070468,539
27,219,1561,181,0.1159513132607303,0.013461673206278026,540
23,255,1561,198,0.1268417680973735,0.013460265604980782,541
20,173,1561,64,0.04099935938500961,0.013458858003683537,542
35,87,1561,138,0.08840486867392697,0.013427577974855862,543
25,187,1561,205,0.1313260730301089,0.013415847964045484,544
4,142,1561,185,0.1185137732222934,0.013403805152946828,545
37,154,1561,185,0.1185137732222934,0.01339035474055093,546
6,175,1561,244,0.15631005765534914,0.013383785934497117,547
1,233,1561,185,0.1185137732222934,0.013359074711723254,548
5,225,1561,189,0.1210762331838565,0.01335281870595772,549
10,70,1561,149,0.0954516335682255,0.013309965066463805,550
4,156,1561,168,0.10762331838565023,0.013301206658392056,551
32,210,1561,157,0.1005765534913517,0.013288694646860987,552
37,200,1561,198,0.1268417680973735,0.01327399303331198,553
7,114,1561,185,0.1185137732222934,0.013262732222934016,554
15,193,1561,224,0.14349775784753363,0.01325100221212364,555
11,162,1561,164,0.10506085842408712,0.013218940182575273,556
1,139,1561,105,0.06726457399103139,0.013196731362107623,557
17,51,1561,215,0.13773222293401666,0.013172489339766176,558
35,32,1561,131,0.08392056374119154,0.013155910924487507,559
35,217,1561,151,0.09673286354900705,0.013101327274183215,560
7,50,1561,161,0.1031390134529148,0.013093507266976298,561
23,162,1561,121,0.07751441383728379,0.01309319446668802,562
35,124,1561,88,0.05637411915438821,0.013038767216527867,563
2,253,1561,173,0.1108263933376041,0.013035952013933375,564
35,8,1561,192,0.12299807815502883,0.013026724405429213,565
19,64,1561,204,0.13068545803971812,0.012971515154548367,566
1,31,1561,157,0.1005765534913517,0.012965571949071109,567
37,71,1561,180,0.11531069827033953,0.012915836703235106,568
3,36,1561,129,0.08263933376041,0.012885495075272261,569
33,29,1561,139,0.08904548366431775,0.012868603859705317,570
30,63,1561,182,0.11659192825112108,0.01285296384529148,571
21,162,1561,143,0.09160794362588084,0.01282887822309417,572
33,239,1561,239,0.15310698270339526,0.012822935017616912,573
20,189,1561,180,0.11531069827033953,0.012813863809256887,574
32,63,1561,155,0.09929532351057015,0.012793688190663037,575
25,78,1561,131,0.08392056374119154,0.012764754163997437,576
28,213,1561,199,0.12748238308776424,0.012750052550448431,577
22,148,1561,176,0.11274823830877642,0.012742701743673927,578
13,155,1561,133,0.08520179372197309,0.012719710922485587,579
4,223,1561,158,0.10121716848174248,0.012719085321909032,580
34,181,1561,146,0.09352978859705317,0.012684677290198591,581
12,120,1561,159,0.10185778347213324,0.012669506476217169,582
13,180,1561,139,0.08904548366431775,0.012659027666559897,583
35,231,1561,185,0.1185137732222934,0.012648079656470211,584
39,221,1561,98,0.06278026905829596,0.012647766856181934,585
6,120,1561,247,0.15823190262652145,0.01264542085401986,586
12,99,1561,242,0.15502882767456758,0.01264338765214606,587
14,52,1561,191,0.12235746316463805,0.012631188440903267,588
34,128,1561,179,0.11467008327994875,0.012629780839606022,589
26,179,1561,185,0.1185137732222934,0.012617894428651506,590
11,5,1561,122,0.07815502882767457,0.012617112427930814,591
2,220,1561,195,0.12491992312620115,0.012580827594490711,592
37,94,1561,98,0.06278026905829596,0.012560495575752723,593
13,135,1561,98,0.06278026905829596,0.012520144338565022,594
11,29,1561,138,0.08840486867392697,0.012518267536835362,595
12,27,1561,117,0.07495195387572069,0.0125163907351057,596
5,12,1561,171,0.10954516335682254,0.012505599125160154,597
36,10,1561,226,0.1447789878283152,0.012503722323430493,598
11,27,1561,170,0.10890454836643178,0.012499812319827034,599
26,160,1561,161,0.1031390134529148,0.012488395109304933,600
36,253,1561,155,0.09929532351057015,0.012464778687540038,601
9,234,1561,149,0.0954516335682255,0.012461650684657271,602
29,80,1561,171,0.10954516335682254,0.01244538506966688,603
1,62,1561,177,0.1133888532991672,0.012439754664477899,604
15,174,1561,166,0.10634208840486867,0.012433498658712364,605
33,234,1561,88,0.05637411915438821,0.012427242652946828,606
39,165,1561,110,0.07046764894298527,0.01242129944746957,607
11,12,1561,155,0.09929532351057015,0.012420673846893018,608
21,82,1561,116,0.07431133888532991,0.012355924187219732,609
21,244,1561,134,0.08584240871236387,0.012354360185778348,610
18,124,1561,174,0.11146700832799487,0.012340284172805893,611
35,93,1561,187,0.11979500320307496,0.012302278937780268,612
9,183,1561,171,0.10954516335682254,0.012278975316303651,613
31,128,1561,182,0.11659192825112108,0.012275690913276746,614
11,110,1561,89,0.057014734144778985,0.012265212103619475,615
37,117,1561,134,0.08584240871236387,0.012226424867873158,616
38,128,1561,177,0.1133888532991672,0.012199993243513773,617
28,41,1561,184,0.11787315823190263,0.01219842924207239,618
17,172,1561,48,0.03074951953875721,0.012174187219730941,619
4,216,1561,100,0.06406149903907751,0.012173561619154389,620
30,142,1561,113,0.0723894939141576,0.01217043361627162,621
24,155,1561,158,0.10121716848174248,0.012158390805172966,622
26,64,1561,227,0.14541960281870595,0.012139466387732223,623
25,158,1561,201,0.1287636130685458,0.012135399983984625,624
13,84,1561,116,0.07431133888532991,0.012106778757607304,625
33,90,1561,235,0.15054452274183217,0.012100835552130046,626
25,229,1561,121,0.07751441383728379,0.012085977538436899,627
2,224,1561,149,0.0954516335682255,0.01208316233584241,628
31,38,1561,109,0.06982703395259449,0.012070650324311339,629
22,120,1561,150,0.09609224855861627,0.012054384709320949,630
34,114,1561,172,0.11018577834721333,0.012042967498798848,631
7,113,1561,182,0.11659192825112108,0.01203780629404228,632
21,177,1561,154,0.09865470852017937,0.012020289477898783,633
16,158,1561,179,0.11467008327994875,0.011998080657431133,634
20,115,1561,162,0.10377962844330557,0.011996985856422166,635
14,16,1561,164,0.10506085842408712,0.011994952654548367,636
10,26,1561,128,0.08199871877001921,0.011923634188821268,637
29,114,1561,158,0.10121716848174248,0.011913468179452274,638
38,33,1561,155,0.09929532351057015,0.011904553371236387,639
19,87,1561,161,0.1031390134529148,0.011885472553651506,640
3,186,1561,167,0.10698270339525945,0.011883908552210122,641
35,108,1561,157,0.1005765534913517,0.011879060147741833,642
30,124,1561,205,0.1313260730301089,0.011872647741832158,643
24,251,1561,164,0.10506085842408712,0.011855756526265214,644
39,108,1561,113,0.0723894939141576,0.01178412526024984,645
4,122,1561,137,0.0877642536835362,0.011776618053331198,646
31,11,1561,136,0.08712363869314542,0.01176394964165599,647
23,46,1561,115,0.07367072389493914,0.011762229240070468,648
25,6,1561,125,0.0800768737988469,0.01175628603459321,649
37,34,1561,92,0.058936579115951314,0.011751906830557334,650
6,17,1561,167,0.10698270339525945,0.011750812029548367,651
34,177,1561,152,0.09737347853939782,0.011737205217008329,652
27,141,1561,190,0.12171684817424727,0.011736266816143497,653
21,124,1561,153,0.0980140935297886,0.011730949211242793,654
21,245,1561,157,0.1005765534913517,0.011721878002882767,655
13,233,1561,157,0.1005765534913517,0.011707176389333761,656
16,64,1561,194,0.12427930813581038,0.0116535311398943,657
39,109,1561,136,0.08712363869314542,0.01164860453535394,658
9,19,1561,132,0.08456117873158232,0.011643365130525305,659
32,234,1561,171,0.10954516335682254,0.011623502312219732,660
6,25,1561,100,0.06406149903907751,0.011600198690743113,661
9,211,1561,108,0.06918641896220372,0.011592065883247918,662
30,199,1561,116,0.07431133888532991,0.011590189081518258,663
1,84,1561,147,0.09417040358744394,0.011566729059897501,664
8,108,1561,179,0.11467008327994875,0.011513553010890454,665
17,9,1561,110,0.07046764894298527,0.011511676209160795,666
3,51,1561,170,0.10890454836643178,0.01150729700512492,667
15,4,1561,123,0.07879564381806534,0.011504794602818705,668
3,43,1561,145,0.09288917360666239,0.011500415398782831,669
14,94,1561,140,0.08968609865470852,0.011488841788116592,670
17,16,1561,167,0.10698270339525945,0.011473827374279308,671
28,207,1561,112,0.07174887892376682,0.01146694576793722,672
8,35,1561,185,0.1185137732222934,0.011435978539397823,673
39,99,1561,150,0.09609224855861627,0.011404698510570146,674
20,216,1561,143,0.09160794362588084,0.011384679292120435,675
38,248,1561,116,0.07431133888532991,0.011379048886931455,676
5,216,1561,140,0.08968609865470852,0.011365285674247277,677
35,27,1561,176,0.11274823830877642,0.011344015254644459,678
14,144,1561,94,0.06021780909673286,0.011343389654067905,679
13,221,1561,168,0.10762331838565023,0.011328688040518899,680
9,166,1561,145,0.09288917360666239,0.01130460241832159,681
20,235,1561,141,0.0903267136450993,0.01130460241832159,682
7,42,1561,136,0.08712363869314542,0.01127269678891736,683
39,152,1561,137,0.0877642536835362,0.0112439191623959,684
39,40,1561,114,0.07303010890454836,0.011241416760089686,685
21,122,1561,145,0.09288917360666239,0.011227027946828956,686
38,174,1561,110,0.07046764894298527,0.011207008728379243,687
3,65,1561,187,0.11979500320307496,0.011201221923046125,688
15,196,1561,181,0.1159513132607303,0.011194809517136452,689
23,179,1561,189,0.1210762331838565,0.011194496716848175,690
34,163,1561,179,0.11467008327994875,0.011183705106902626,691
13,124,1561,144,0.09224855861627163,0.011180420703875722,692
4,211,1561,173,0.1108263933376041,0.011176510700272261,693
32,200,1561,110,0.07046764894298527,0.011172287896380525,694
16,218,1561,148,0.09481101857783472,0.011159150284272902,695
12,10,1561,180,0.11531069827033953,0.01115649148182255,696
20,82,1561,135,0.08648302370275464,0.011150391876201152,697
22,14,1561,177,0.1133888532991672,0.011150079075912877,698
18,142,1561,151,0.09673286354900705,0.011139756666399743,699
3,173,1561,86,0.05509288917360666,0.011139600266255606,700
26,21,1561,103,0.06598334401024984,0.011135221062219732,701
10,33,1561,167,0.10698270339525945,0.01111129184016656,702
34,162,1561,179,0.11467008327994875,0.011110979039878283,703
26,202,1561,86,0.05509288917360666,0.011080793812059578,704
20,54,1561,111,0.07110826393337603,0.011064684597213326,705
27,12,1561,194,0.12427930813581038,0.011047949781790519,706
15,145,1561,166,0.10634208840486867,0.011026522962043562,707
26,87,1561,183,0.11723254324151185,0.011015731352098015,708
2,250,1561,116,0.07431133888532991,0.011007129344170403,709
37,253,1561,142,0.09096732863549008,0.011006816543882128,710
18,146,1561,140,0.08968609865470852,0.0109883613268738,711
9,71,1561,110,0.07046764894298527,0.010983043721973094,712
36,228,1561,207,0.13260730301089046,0.010967716507847534,713
25,58,1561,137,0.0877642536835362,0.01094410008608264,714
12,206,1561,96,0.06149903907751442,0.010938626081037796,715
19,97,1561,145,0.09288917360666239,0.010902341247597694,716
20,85,1561,140,0.08968609865470852,0.010877317224535554,717
34,94,1561,83,0.053171044202434334,0.010870748418481742,718
2,198,1561,66,0.04228058936579116,0.010856672405509289,719
1,158,1561,166,0.10634208840486867,0.010854170003203075,720
14,223,1561,134,0.08584240871236387,0.01083258678331198,721
19,62,1561,122,0.07815502882767457,0.010821325972934016,722
23,89,1561,140,0.08968609865470852,0.010798178751601538,723
10,123,1561,145,0.09288917360666239,0.010791140745115311,724
3,131,1561,136,0.08712363869314542,0.01078926394338565,725
30,212,1561,165,0.1057014734144779,0.010762050318305573,726
24,14,1561,122,0.07815502882767457,0.01075751471412556,727
39,185,1561,134,0.08584240871236387,0.010739685097693786,728
4,47,1561,148,0.09481101857783472,0.010736869895099295,729
2,20,1561,133,0.08520179372197309,0.010722168281550289,730
33,206,1561,111,0.07110826393337603,0.010721542680973735,731
3,47,1561,92,0.058936579115951314,0.010700272261370916,732
11,194,1561,115,0.07367072389493914,0.010697457058776425,733
9,132,1561,102,0.06534272901985906,0.010693077854740551,734
21,176,1561,142,0.09096732863549008,0.010689949851857783,735
21,47,1561,125,0.0800768737988469,0.010680565843209481,736
8,169,1561,155,0.09929532351057015,0.010665707829516336,737
10,79,1561,164,0.10506085842408712,0.01066039022461563,738
39,112,1561,155,0.09929532351057015,0.010659295423606663,739
33,22,1561,193,0.1236386931454196,0.010636304602418321,740
38,148,1561,137,0.0877642536835362,0.010635835401985906,741
3,239,1561,100,0.06406149903907751,0.010629892196508648,742
23,124,1561,139,0.08904548366431775,0.010623636190743113,743
21,221,1561,133,0.08520179372197309,0.010606119374599616,744
2,176,1561,159,0.10185778347213324,0.010596422565663037,745
14,118,1561,149,0.0954516335682255,0.010595796965086482,746
38,2,1561,136,0.08712363869314542,0.010593294562780268,747
34,236,1561,180,0.11531069827033953,0.010592981762491993,748
20,132,1561,126,0.08071748878923767,0.010588133358023702,749
36,93,1561,149,0.0954516335682255,0.010565611737267777,750
37,208,1561,139,0.08904548366431775,0.010538085311899424,751
7,81,1561,131,0.08392056374119154,0.01052791930253043,752
2,53,1561,71,0.04548366431774504,0.01052009929532351,753
14,61,1561,160,0.10249839846252402,0.010512904888693145,754
21,70,1561,133,0.08520179372197309,0.010510089686098656,755
